Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,20,O,23,,187,160,European Championship 2022,7
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,21,O,23,,187,160,European Championship 2022,8
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,13,O,23,,187,160,European Championship 2022,9
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,19,O,23,,187,160,European Championship 2022,10
,,Benedetta DI SALLEFrancesco PADOVANI ,,470,26,O,23,,187,160,European Championship 2022,11
,,Jianyong XUYahan TU ,,470,19,G,24,,186,162,European Championship 2022,1
,,Jianyong XUYahan TU ,,470,12,G,24,,186,162,European Championship 2022,2
,,Jianyong XUYahan TU ,,470,14,G,24,,186,162,European Championship 2022,3
,,Jianyong XUYahan TU ,,470,12,G,24,,186,162,European Championship 2022,4
,,Jianyong XUYahan TU ,,470,7,G,24,,186,162,European Championship 2022,5
,,Jianyong XUYahan TU ,,470,19,O,24,,186,162,European Championship 2022,6
,,Jianyong XUYahan TU ,,470,13,O,24,,186,162,European Championship 2022,7
,,Jianyong XUYahan TU ,,470,(24),O,24,,186,162,European Championship 2022,8
,,Jianyong XUYahan TU ,,470,21,O,24,,186,162,European Championship 2022,9
,,Jianyong XUYahan TU ,,470,22,O,24,,186,162,European Championship 2022,10
,,Jianyong XUYahan TU ,,470,23,O,24,,186,162,European Championship 2022,11
,,Theresa LOEFFLERChristopher HOERR ,,470,14,G,25,,188,163,European Championship 2022,1
,,Theresa LOEFFLERChristopher HOERR ,,470,7,G,25,,188,163,European Championship 2022,2
,,Theresa LOEFFLERChristopher HOERR ,,470,9,G,25,,188,163,European Championship 2022,3
,,Theresa LOEFFLERChristopher HOERR ,,470,13,G,25,,188,163,European Championship 2022,4
,,Theresa LOEFFLERChristopher HOERR ,,470,9,G,25,,188,163,European Championship 2022,5
